item_name,item_id,item_category_id
Комплект «Sony PS3 (320 GB) (CECH-3008B)» + игра «Праздник Спорта» + Камера PS Eye + Контроллер движ,13473,11
Комплект «Sony PS3 (320 Gb) (CECH-2508B) + игра «FIFA 12»,13474,11
Комплект «Sony PS3 (320 Gb) (CECH-2508B) + игра «Resistance 3»,13475,11
Комплект «Sony PS3 (320 Gb) (CECH-2508B)» + игра «Дурная репутация 2»,13476,11
Комплект «Sony PS3 (320 Gb) (CECH-3008B)» + игра «Чародей» + «PS Move Starter Pack»,13477,11
Комплект «Sony PS3 Silver (320 GB) (CECH-3008BSS)» + Дополнительный контроллер серебристый,13478,11
Комплект «Sony PS3 Super Slim (12 Gb) (CECH-4008A)» + «LittleBigPlanet (Essentials)» + «Gran Turismo,13479,11
Комплект «Sony PS3 Super Slim (500 Gb) (CECH-4008C)» + игра «Assassin's Creed 3»,13480,11
Комплект «Sony PS3 Super Slim (500 Gb) (CECH-4008C)» + игра «Assassin's Creed IV. Черный флаг»,13481,11
Комплект «Sony PS3 Super Slim (500 Gb) (CECH-4008C)» + игра «FIFA 13»,13482,11
Комплект «Sony PS3 Super Slim (500 Gb) (CECH-4008C)» + игра «God of War: Восхождение»,13483,11
Комплект «Sony PS3 Super Slim (500 Gb) (CECH-4008C)» + игра «Gran Turismo 5 Academy Edition» + игра,13484,11
Комплект «Sony PS3 Super Slim (500 Gb) (CECH-4008C)» + игра «Gran Turismo 6» + игра «Одни из нас»,13485,11
Комплект «Sony PS3 Super Slim (500 Gb) (CECH-4008C)» + игра «Grand Theft Auto V»,13486,11
Комплект «Sony PS3 Super Slim (500 Gb) (CECH-4008C)» + игра «Need for Speed: Most Wanted»,13487,11
Комплект «Sony PS3 Super Slim (500 Gb) (CECH-4008C)» + игра «За гранью: Две души» + игра «Одни из на,13488,11
Комплект «Sony PS3 Super Slim (500 Gb) (CECH-4008C)» + игра «Одни из нас»,13489,11
Комплект «Sony PS3 Super Slim (500 Gb) (CECH-4008C)» + игра «Праздник Спорта 2» + Камера PS Eye + Ко,13490,11
Комплект «Sony PS3 Super Slim (500 Gb) (CECH-4208C)» + «GT6 Anniversary Edition» + «GTA V»,13491,11
Комплект «Sony PS3 Super Slim (500 Gb) (CECH-4208C)» + «Праздник Спорта 2 (Essentials)» + «Gran Turismo 6» + Камера + Контроллер PS Move,13492,11
Комплект «Sony PS3 Super Slim (500 Gb) (CECH-4208C)» + игра «Watch_Dogs»,13493,11
Комплект «Sony PS3 Super Slim (500 Gb) (CECH-4308C)» + игры: «Heavy Rain (Essentials)» + «Gran Turismo 5 (Essentials)» + «Uncharted 3 (Essentials)»,13494,11
Комплект «Sony PS3 Super Slim Blue (500 Gb) (CECH-4008CLBl)» + Дополнительный контроллер синий,13495,11
Комплект «Sony PS3 Super Slim Red (500 Gb) (CECH-4008CLR)» + Дополнительный контроллер красный,13496,11
Комплект «Sony PS3 Super Slim White (500 Gb) (CECH-4008CLW)» + Дополнительный контроллер белый,13497,11
Комплект «Sony PS4 (500 Gb) Black (CUH-1108A/B01)» + игра «Driveclub»,13498,12
Комплект «Sony PS4 (500 Gb) White (CUH-1208A). The Limited Edition Destiny» + игра «Destiny: The Taken King. Legendary Edition»,13499,12
Комплект «Sony PSP Slim Base Pack Black (PSP-E1008/Rus) + « FIFA 2012»,13500,13
Комплект «Sony PSP Slim Base Pack Black (PSP-E1008/Rus) + «Тачки 2»,13501,13
Комплект «Sony PSP Slim Base Pack Black (PSP-E1008/Rus) + игра «Тачки 2» + игра «Geronimo Stilton»,13502,13
Комплект «Sony PlayStation 4 (1Tb) Black (CUH-1208B)» + игра «Assassin's Creed: Синдикат» + игра «Watch_Dogs»,13503,12
"Комплект «Virtua Tennis 4 [PS3, русская документация]» + Камера PS Eye + Контроллер движений PS Move",13504,2
Комплект «Xbox LIVE: Карта подписки 3 месяца + Xbox LIVE: GOLD подарочная карта 500 рублей»,13505,33
"Комплект «Герои [PS3, русская версия]» + Камера PS Eye + Контроллер движений PS Move",13506,2
"Комплект «Герои» [PC, Цифровая версия]",13507,31
"Комплект «Детектив Диггз [PS3, русская версия]» + Камера PS Eye + Контроллер движений PS Move + «Won",13508,2
"Комплект «Детектив Диггз» (требуется PS Move) [PS3, русская версия] + «Wonderbook»",13509,19
"Комплект «Книга заклинаний (только для PS Move) [PS3, русская версия]» + Камера PS Eye + Контроллер",13510,2
"Комплект «Книга заклинаний» (только для PS Move) [PS3, русская версия] + «Wonderbook»",13511,19
"Комплект «Книга зелий» (только для PS Move) [PS3, русская версия] + «Wonderbook»",13512,19
"Комплект «Меч и Магия» [PC, Цифровая версия]",13513,31
Комплект «Подарок от Деда мороза»,13514,45
"Комплект «Праздник Спорта [PS3, русская версия]» + Камера PS Eye + Контроллер движений PS Move",13515,2
"Комплект «Праздник Спорта [PS3, русская версия]» + Камера PS Eye + Контроллер движений PS Move 2 шт.",13516,2
"Комплект Праздник Спорта 2 [PS3, русская версия] + Камера PS Eye + Контроллер движений PS Move",13517,2
"Комплект Прогулки с динозаврами (только для PS Move) [PS3, русская версия] + Wonderbook",13518,19
"Комплект зимний Call of Duty Advanced Warfare (шапка, перчатки, шарф)",13519,69
"Комплект игр. Forza 4 + Forza Horizon [Xbox 360, английская версия]",13520,23
"Комплект игр. GoW + GoW 2 + GoW 3 [Xbox 360, русские субтитры]",13521,23
"Комплект игр. Halo 4 + Halo 3 + Halo Anniversary [Xbox 360, русские субтитры]",13522,23
"Комплект интерактивных моделей по математике 5.5 [PC, Цифровая версия]",13523,78
"Комплект подарочный Call of Duty Advanced Warfare (шапка, кошелек, брелок, жетоны)",13524,69
"Комплект предзаказа Xbox One ""Day One Edition "" для 1С Интерес",13525,16
"Комплект предзаказа Xbox One ""Day One Edition "" для 1С Интерес [Цифровая версия]",13526,16
"Комплект предзаказа Xbox One ""Стандартные издания"" для 1С Интерес",13527,16
"Комплект предзаказа Xbox One ""Стандартные издания"" для 1С Интерес [Цифровая версия]",13528,16
"Комплект предзаказа на Беспроводной геймпад для Xbox One ""Elite"" [Цифровая версия]",13529,7
"Комплект предзаказа на консоль Microsoft Xbox One 1TB Limited Edition Halo 5 + ""Halo 5. Limited Edition"" [Цифровая версия]",13530,16
"Комплект предзаказа на консоль Microsoft Xbox One 1TB гибридной памяти с геймпадом ""Elite"" [Цифровая версия]",13531,16
Комплект предзаказа на консоль Sony PlayStation 4 (500 Gb) Destiny. Special Edition [Цифровая версия],13532,12
Комплект предзаказа на консоль Xbox One Call of Duty: Advanced Warfare (1 TB) [Цифровая версия],13533,16
Комплект силиконовых чехлов для PS Move Motion & Navigation контроллеров - Blue,13534,2
Комплект силиконовых чехлов для PS Move Motion & Navigation контроллеров - Graphite,13535,2
Комплект силиконовых чехлов для PS Move Motion & Navigation контроллеров - Red,13536,2
"Конный клуб. Моя лошадка [PC, Jewel, русская версия]",13537,30
Конструктор GOOD HAND V200 Танк (183 детали),13538,62
Конструктор GOOD HAND V410 Катюша (118 деталей),13539,62
Конструктор Шахта Зорр,13540,62
Конструктор электронный Матрешка Y,13541,67
Конструктор электронный Матрешка Z,13542,67
Конструктор электронный Матрешка Х,13543,67
Конструктор электронный Микроник,13544,67
Контракт Бильбо (Хоббит),13545,69
"Конфигурация 1С-КАМИН: Зарплата. Версия 5.0. [PC, Цифровая версия]",13546,76
"Концептуальные основы международных стандартов финансовой отчетности. М.Л.Пятов, И.А.Смирнова",13547,49
Копилка Mario Sound Coin Bank (звук),13548,69
Копилка Star Wars A New Hope,13549,69
"Копилка интерактивная ""FACE - глад.""",13550,69
"Копилка интерактивная ""FACE - кирп.""",13551,69
Копия Assassin's Creed Brotherhood Da Vinci's Flying Machine,13552,72
Копия Nightmare On Elm Street 3 Dream Warriors Freddy Glove,13553,61
Копия The Lone Ranger Lone Ranger Mask,13554,61
